Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[disease]	Characteristics[cell line]	Characteristics[cell type]	Characteristics[genotype]	Material Type	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRAND]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_STDEV]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Comment[SPOT_LENGTH]	Comment[READ_INDEX_1_BASE_COORD]	Factor Value[organism]	Factor Value[cell type]	Factor Value[genotype]	Factor Value[disease]	Factor Value[protocol]
NW150212-VIII_13	ERS2154917	SAMEA104543633	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_13	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_13	sequencing assay	ERX2317578	NW150212-VIII_13_1.fastq.gz	NW150212-VIII_13_1.fastq.gz	ERR2268675	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2268675/ERR2268675_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_13	ERS2154917	SAMEA104543633	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_13	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_13	sequencing assay	ERX2317578	NW150212-VIII_13_2.fastq.gz	NW150212-VIII_13_2.fastq.gz	ERR2268675	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2268675/ERR2268675_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_16	ERS2154918	SAMEA104543634	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_16	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_16	sequencing assay	ERX2317579	NW150212-VIII_16_1.fastq.gz	NW150212-VIII_16_1.fastq.gz	ERR2268676	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/006/ERR2268676/ERR2268676_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_16	ERS2154918	SAMEA104543634	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_16	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_16	sequencing assay	ERX2317579	NW150212-VIII_16_2.fastq.gz	NW150212-VIII_16_2.fastq.gz	ERR2268676	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/006/ERR2268676/ERR2268676_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_19	ERS2154919	SAMEA104543635	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_19	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_19	sequencing assay	ERX2317580	NW150212-VIII_19_1.fastq.gz	NW150212-VIII_19_1.fastq.gz	ERR2268677	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/007/ERR2268677/ERR2268677_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_19	ERS2154919	SAMEA104543635	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_19	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_19	sequencing assay	ERX2317580	NW150212-VIII_19_2.fastq.gz	NW150212-VIII_19_2.fastq.gz	ERR2268677	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/007/ERR2268677/ERR2268677_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_21	ERS2154920	SAMEA104543636	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_21	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_21	sequencing assay	ERX2317581	NW150212-VIII_21_1.fastq.gz	NW150212-VIII_21_1.fastq.gz	ERR2268678	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2268678/ERR2268678_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_21	ERS2154920	SAMEA104543636	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_21	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_21	sequencing assay	ERX2317581	NW150212-VIII_21_2.fastq.gz	NW150212-VIII_21_2.fastq.gz	ERR2268678	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2268678/ERR2268678_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_22	ERS2154921	SAMEA104543637	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_22	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_22	sequencing assay	ERX2317582	NW150212-VIII_22_1.fastq.gz	NW150212-VIII_22_1.fastq.gz	ERR2268679	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/009/ERR2268679/ERR2268679_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_22	ERS2154921	SAMEA104543637	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_22	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_22	sequencing assay	ERX2317582	NW150212-VIII_22_2.fastq.gz	NW150212-VIII_22_2.fastq.gz	ERR2268679	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/009/ERR2268679/ERR2268679_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_23	ERS2154922	SAMEA104543638	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_23	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_23	sequencing assay	ERX2317583	NW150212-VIII_23_1.fastq.gz	NW150212-VIII_23_1.fastq.gz	ERR2268680	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/000/ERR2268680/ERR2268680_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_23	ERS2154922	SAMEA104543638	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_23	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_23	sequencing assay	ERX2317583	NW150212-VIII_23_2.fastq.gz	NW150212-VIII_23_2.fastq.gz	ERR2268680	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/000/ERR2268680/ERR2268680_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_24	ERS2154923	SAMEA104543639	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_24	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_24	sequencing assay	ERX2317584	NW150212-VIII_24_1.fastq.gz	NW150212-VIII_24_1.fastq.gz	ERR2268681	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/001/ERR2268681/ERR2268681_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_24	ERS2154923	SAMEA104543639	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_24	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_24	sequencing assay	ERX2317584	NW150212-VIII_24_2.fastq.gz	NW150212-VIII_24_2.fastq.gz	ERR2268681	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/001/ERR2268681/ERR2268681_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_25	ERS2154924	SAMEA104543640	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_25	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_25	sequencing assay	ERX2317585	NW150212-VIII_25_1.fastq.gz	NW150212-VIII_25_1.fastq.gz	ERR2268682	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/002/ERR2268682/ERR2268682_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_25	ERS2154924	SAMEA104543640	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_25	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_25	sequencing assay	ERX2317585	NW150212-VIII_25_2.fastq.gz	NW150212-VIII_25_2.fastq.gz	ERR2268682	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/002/ERR2268682/ERR2268682_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_26	ERS2154925	SAMEA104543641	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_26	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_26	sequencing assay	ERX2317586	NW150212-VIII_26_1.fastq.gz	NW150212-VIII_26_1.fastq.gz	ERR2268683	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/003/ERR2268683/ERR2268683_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_26	ERS2154925	SAMEA104543641	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_26	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_26	sequencing assay	ERX2317586	NW150212-VIII_26_2.fastq.gz	NW150212-VIII_26_2.fastq.gz	ERR2268683	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/003/ERR2268683/ERR2268683_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_27	ERS2154926	SAMEA104543642	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_27	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_27	sequencing assay	ERX2317587	NW150212-VIII_27_1.fastq.gz	NW150212-VIII_27_1.fastq.gz	ERR2268684	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/004/ERR2268684/ERR2268684_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_27	ERS2154926	SAMEA104543642	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_27	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_27	sequencing assay	ERX2317587	NW150212-VIII_27_2.fastq.gz	NW150212-VIII_27_2.fastq.gz	ERR2268684	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/004/ERR2268684/ERR2268684_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_30	ERS2154927	SAMEA104543643	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_30	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_30	sequencing assay	ERX2317588	NW150212-VIII_30_1.fastq.gz	NW150212-VIII_30_1.fastq.gz	ERR2268685	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2268685/ERR2268685_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_30	ERS2154927	SAMEA104543643	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_30	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_30	sequencing assay	ERX2317588	NW150212-VIII_30_2.fastq.gz	NW150212-VIII_30_2.fastq.gz	ERR2268685	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/005/ERR2268685/ERR2268685_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_32	ERS2154928	SAMEA104543644	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_32	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_32	sequencing assay	ERX2317589	NW150212-VIII_32_1.fastq.gz	NW150212-VIII_32_1.fastq.gz	ERR2268686	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/006/ERR2268686/ERR2268686_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_32	ERS2154928	SAMEA104543644	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_32	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_32	sequencing assay	ERX2317589	NW150212-VIII_32_2.fastq.gz	NW150212-VIII_32_2.fastq.gz	ERR2268686	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/006/ERR2268686/ERR2268686_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_33	ERS2154929	SAMEA104543645	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_33	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_33	sequencing assay	ERX2317590	NW150212-VIII_33_1.fastq.gz	NW150212-VIII_33_1.fastq.gz	ERR2268687	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/007/ERR2268687/ERR2268687_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_33	ERS2154929	SAMEA104543645	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_33	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_33	sequencing assay	ERX2317590	NW150212-VIII_33_2.fastq.gz	NW150212-VIII_33_2.fastq.gz	ERR2268687	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/007/ERR2268687/ERR2268687_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_36	ERS2154930	SAMEA104543646	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_36	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_36	sequencing assay	ERX2317591	NW150212-VIII_36_1.fastq.gz	NW150212-VIII_36_1.fastq.gz	ERR2268688	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2268688/ERR2268688_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_36	ERS2154930	SAMEA104543646	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_36	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_36	sequencing assay	ERX2317591	NW150212-VIII_36_2.fastq.gz	NW150212-VIII_36_2.fastq.gz	ERR2268688	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/008/ERR2268688/ERR2268688_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_39	ERS2154931	SAMEA104543647	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_39	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_39	sequencing assay	ERX2317592	NW150212-VIII_39_1.fastq.gz	NW150212-VIII_39_1.fastq.gz	ERR2268689	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/009/ERR2268689/ERR2268689_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_39	ERS2154931	SAMEA104543647	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_39	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_39	sequencing assay	ERX2317592	NW150212-VIII_39_2.fastq.gz	NW150212-VIII_39_2.fastq.gz	ERR2268689	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/009/ERR2268689/ERR2268689_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_40	ERS2154932	SAMEA104543648	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_40	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_40	sequencing assay	ERX2317593	NW150212-VIII_40_1.fastq.gz	NW150212-VIII_40_1.fastq.gz	ERR2268690	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/000/ERR2268690/ERR2268690_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_40	ERS2154932	SAMEA104543648	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_40	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_40	sequencing assay	ERX2317593	NW150212-VIII_40_2.fastq.gz	NW150212-VIII_40_2.fastq.gz	ERR2268690	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/000/ERR2268690/ERR2268690_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_41	ERS2154933	SAMEA104543649	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_41	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_41	sequencing assay	ERX2317594	NW150212-VIII_41_1.fastq.gz	NW150212-VIII_41_1.fastq.gz	ERR2268691	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/001/ERR2268691/ERR2268691_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_41	ERS2154933	SAMEA104543649	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_41	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_41	sequencing assay	ERX2317594	NW150212-VIII_41_2.fastq.gz	NW150212-VIII_41_2.fastq.gz	ERR2268691	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/001/ERR2268691/ERR2268691_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_42	ERS2154934	SAMEA104543650	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_42	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_42	sequencing assay	ERX2317595	NW150212-VIII_42_1.fastq.gz	NW150212-VIII_42_1.fastq.gz	ERR2268692	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/002/ERR2268692/ERR2268692_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_42	ERS2154934	SAMEA104543650	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_42	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_42	sequencing assay	ERX2317595	NW150212-VIII_42_2.fastq.gz	NW150212-VIII_42_2.fastq.gz	ERR2268692	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/002/ERR2268692/ERR2268692_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_43	ERS2154935	SAMEA104543651	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_43	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_43	sequencing assay	ERX2317596	NW150212-VIII_43_1.fastq.gz	NW150212-VIII_43_1.fastq.gz	ERR2268693	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/003/ERR2268693/ERR2268693_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_43	ERS2154935	SAMEA104543651	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_43	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_43	sequencing assay	ERX2317596	NW150212-VIII_43_2.fastq.gz	NW150212-VIII_43_2.fastq.gz	ERR2268693	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/003/ERR2268693/ERR2268693_2.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
NW150212-VIII_44	ERS2154936	SAMEA104543652	Homo sapiens	normal	GM12892	EBV-transformed B-lymphocyte	wild type genotype	cell	P-MTAB-71229	P-MTAB-71230	P-MTAB-71231	NW150212-VIII_44	PAIRED	MNase	GENOMIC	not applicable	MNase-Seq	150	20	P-MTAB-71232	Karina Hoekstra-Wakker 	NW150212-VIII_44	sequencing assay	ERX2317597	NW150212-VIII_44_1.fastq.gz	NW150212-VIII_44_1.fastq.gz	ERR2268694	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR226/004/ERR2268694/ERR2268694_1.fastq.gz	202	102	Homo sapiens	EBV-transformed B-lymphocyte	wild type genotype	normal	Strand-Seq
